id,worth in Billion USD,age,gender,Country,image,name,industry,company_name
5307,12.5,48.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248,Lei Jun,Technology , smartphones
7086,12.5,92.0,Male,None,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816,Hans Rausing,Manufacturing , packaging
5884,12.5,64.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692,Alisher Usmanov,Metals & Mining ," steel, telecom, investments"
4960,12.3,88.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464,Donald Newhouse,Media & Entertainment , media
6612,12.2,71.0,Male,None,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685,Peter Woo,Real Estate , real estate
2408,12.1,85.0,Male,Colombia,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584,Luis Carlos Sarmiento,Finance and Investments , banking
7258,12.0,49.0,Male,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442,Robin Li,Technology , internet search
6705,12.0,70.0,Male,Brazil,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537,Carlos Alberto Sicupira,Food and Beverage , beer
4947,11.9,60.0,None,None,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654,Seo Jung-Jin,Healthcare , biotech
6539,11.8,51.0,Male,None,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024,Kumar Birla,Diversified , commodities
2205,11.8,50.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950,Alexander Otto,Real Estate , real estate
9895,11.8,77.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,Stefano Pessina,Fashion & Retail , drugstores
3611,11.7,,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,Udo & Harald Tschira,Technology , software
7319,11.7,50.0,Male,None,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023,Wang Wenyin,Metals & Mining ," mining, copper products"
7416,11.6,65.0,Male,United States,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652,Andrew Beal,Finance and Investments ," banks, real estate"
2450,11.6,88.0,Male,None,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533,Lee Man Tat,Food and Beverage ," Oyster sauce, real estate"
6955,11.5,78.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394,"John Menard, Jr.",Fashion & Retail , home improvement stores
1936,11.3,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484,Xu Shihui,Food and Beverage ," snacks, beverages"
8541,11.3,47.0,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743,Zhou Hongyi,Technology , security software
4374,11.2,53.0,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167,Gong Hongjia,Finance and Investments , video surveillance
7795,11.0,75.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792,Michael Otto,Fashion & Retail ," retail, real estate"
1061,11.0,60.0,Male,None,https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624,David Tepper,Finance and Investments , hedge funds
3147,10.8,51.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484,Roman Abramovich,Diversified ," steel, investments"
6471,10.8,43.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458,Liu Qiangdong,Technology , e-commerce
9220,10.8,,Male,None,https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593,Robert & Philip Ng,Real Estate , real estate
1308,10.7,86.0,Male,None,https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480,Alberto Bailleres Gonzalez,Metals & Mining , mining
4790,10.7,59.0,Male,None,https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879,Uday Kotak,Finance and Investments , banking
1665,10.5,51.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263,Pierre Omidyar,Technology , eBay
9323,10.3,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659,Walter P.J. Droege,Service , consulting
2309,10.2,78.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772,Dietmar Hopp,Technology , software
2138,10.1,63.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336,Graeme Hart,Finance and Investments , investments
9801,10.1,35.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534,Eduardo Saverin,Technology , Facebook
8106,10.1,45.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239,Yan Zhi,Real Estate , real estate
7332,10.0,63.0,None,India,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887,Radhakishan Damani,Finance and Investments ," investments, retail"
9542,9.8,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785,German Khan,Energy ," oil, banking, telecom"
5873,9.8,75.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088,Ronald Perelman,Finance and Investments , leveraged buyouts
8410,9.7,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088,Gautam Adani,Diversified ," commodities, ports"
2329,9.7,68.0,Male,USA,https://specials-images.forbesimg.com/imageserve/59d57f6431358e542c0356b3/416x416.jpg?background=000000&cropX1=177&cropX2=1060&cropY1=178&cropY2=1062,Micky Arison,Service , Carnival Cruises
5351,9.7,48.0,None,China,https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908,Pan Zhengmin,Technology , electronics
8143,9.7,54.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7baec2a7ea43169012f277/416x416.jpg?background=000000&cropX1=1331&cropX2=3994&cropY1=6&cropY2=2667,Joseph Tsai,Technology , e-commerce
3348,9.6,79.0,Male,None,https://specials-images.forbesimg.com/imageserve/ee825ff539047091cda533423b10d65b/416x416.jpg?background=000000&cropX1=16&cropX2=947&cropY1=153&cropY2=1084,"Thomas Frist, Jr.",Healthcare , health care
3373,9.6,53.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a80acf9a7ea431690133b88/416x416.jpg?background=000000&cropX1=698&cropX2=4047&cropY1=0&cropY2=3348,Mikhail Prokhorov,Finance and Investments , investments
9523,9.5,77.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7baa3431358e4955ace128/416x416.jpg?background=000000&cropX1=9&cropX2=1416&cropY1=157&cropY2=1563,Galen Weston,Fashion & Retail , retail
5265,9.5,72.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7d2b4da7ea431690130f47/416x416.jpg?background=000000&cropX1=1007&cropX2=2584&cropY1=236&cropY2=1812,Zong Qinghou,Food and Beverage , beverages
6673,9.4,68.0,Male,Israel,https://specials-images.forbesimg.com/imageserve/56d45a75e4b0c144a7f67b14/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,Eyal Ofer,Diversified ," real estate, shipping"
9720,9.4,80.0,Male,None,https://specials-images.forbesimg.com/imageserve/56d0bfd2e4b0c144a7f65b42/416x416.jpg?background=000000&cropX1=129&cropX2=615&cropY1=42&cropY2=529,Charles Schwab,Finance and Investments , discount brokerage
9124,9.3,77.0,,Switzerland,https://specials-images.forbesimg.com/imageserve/5a8125d531358e4955ad310c/416x416.jpg?background=000000&cropX1=171&cropX2=1996&cropY1=176&cropY2=2002,Gianluigi & Rafaela Aponte,Logistics , Shipping
7198,9.3,79.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d9d094bbe6f2652f61ee8/416x416.jpg?background=000000&cropX1=1346&cropX2=2096&cropY1=94&cropY2=844,"Herbert Kohler, Jr.",Manufacturing , plumbing fixtures
9076,9.3,69.0,None,Russia,https://specials-images.forbesimg.com/imageserve/5a80c83e31358e4955ad2c99/416x416.jpg?background=000000&cropX1=392&cropX2=2225&cropY1=0&cropY2=1832,Viktor Rashnikov,Manufacturing , steel
6478,9.2,85.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7a54bc31358e4955acc87f/416x416.jpg?background=000000&cropX1=365&cropX2=1334&cropY1=68&cropY2=1036,Harry Triguboff,Real Estate , real estate
8367,9.2,88.0,Male,Germany,https://specials-images.forbesimg.com/imageserve/58a1c68131358e1a35ab40c2/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=27&cropY2=770,August Von Finck,Finance and Investments , investments
9016,9.2,48.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a05f1ffa7ea436b47b53301/416x416.jpg?background=000000&cropX1=687&cropX2=2229&cropY1=154&cropY2=1695,Yao Zhenhua,Diversified , conglomerate
3443,9.1,42.0,Male,None,https://specials-images.forbesimg.com/imageserve/801ec43bb68e10b5a7f598c40253255b/416x416.jpg?background=000000&cropX1=150&cropX2=594&cropY1=27&cropY2=472,Jan Koum,Technology , WhatsApp
7860,9.1,77.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7f180331358e4955ad1867/416x416.jpg?background=000000&cropX1=120&cropX2=1112&cropY1=128&cropY2=1120,Cyrus Poonawalla,Healthcare , vaccines
6162,9.0,75.0,Male,None,https://specials-images.forbesimg.com/imageserve/5949812c31358e63562e7d21/416x416.jpg?background=000000&cropX1=591&cropX2=1628&cropY1=73&cropY2=1110,James Goodnight,Technology , software
5483,9.0,49.0,None,None,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014,Ken Griffin,Finance and Investments , hedge funds
5308,8.9,83.0,Male,Italy,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014,Giorgio Armani,Fashion & Retail , luxury goods
3039,8.9,52.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8124d84bbe6f2652f5461a/416x416.jpg?background=000000&cropX1=0&cropX2=1041&cropY1=18&cropY2=1059,Ernesto Bertarelli,Healthcare ," biotech, investments"
5135,8.8,68.0,Female,None,https://specials-images.forbesimg.com/imageserve/5a7f4d994bbe6f2652f530c4/416x416.jpg?background=000000&cropX1=0&cropX2=582&cropY1=49&cropY2=631,Savitri Jindal,Metals & Mining , steel
1469,8.8,60.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487,Sunil Mittal,Telecom , telecom
9979,8.7,61.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487,James Chambers,Media & Entertainment , media
4189,8.7,73.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d587514bbe6f37dda0038a/416x416.jpg?background=000000&cropX1=308&cropX2=1456&cropY1=192&cropY2=1341,Katharine Rayner,Media & Entertainment , media
4288,8.7,76.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8d9d5aa7ea431690140467/416x416.jpg?background=000000&cropX1=102&cropX2=840&cropY1=105&cropY2=845,Margaretta Taylor,Media & Entertainment , media
7054,8.5,67.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a813295a7ea431690134111/416x416.jpg?background=000000&cropX1=377&cropX2=2588&cropY1=0&cropY2=2211,Terry Gou,Technology , electronics
1242,8.5,89.0,Male,United States,https://specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=42&cropY2=786,Gordon Moore,Technology , Intel
5704,8.3,90.0,Male,Canada,https://specials-images.forbesimg.com/imageserve/4aefd4e17127f22e99276538b33c157d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,James Irving,Diversified , diversified
8052,8.3,70.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8da7ea31358e4955adf4a3/416x416.jpg?background=000000&cropX1=266&cropX2=1681&cropY1=313&cropY2=1729,Stanley Kroenke,Sports ," sports, real estate"
3784,8.2,71.0,None,Sweden,https://specials-images.forbesimg.com/imageserve/58a289fba7ea431f32197661/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=203&cropY2=947,Melker Schorling,Finance and Investments , investments
5490,8.1,71.0,Male,None,https://specials-images.forbesimg.com/imageserve/957d0594c392bd2f95bec45493d2be9c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Johann Graf,Gambling & Casinos , gambling
5779,8.1,51.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cb3354bbe6f2652f5081f/416x416.jpg?background=000000&cropX1=0&cropX2=2669&cropY1=0&cropY2=2666,Guo Guangchang,Diversified , conglomerate
8956,8.1,77.0,Male,None,https://specials-images.forbesimg.com/imageserve/59d584aba7ea436b47b37436/416x416.jpg?background=000000&cropX1=436&cropX2=3646&cropY1=70&cropY2=3280,John Malone,Media & Entertainment , cable television
4346,8.1,50.0,Male,France,https://specials-images.forbesimg.com/imageserve/5a7e01c7a7ea431690131cb2/416x416.jpg?background=000000&cropX1=0&cropX2=4044&cropY1=134&cropY2=4176,Xavier Niel,Telecom ," internet, telecom"
7564,8.0,81.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f9fafa7ea431690132f10/416x416.jpg?background=000000&cropX1=908&cropX2=4175&cropY1=14&cropY2=3280,Silvio Berlusconi,Diversified , media
3835,8.0,55.0,Male,None,https://specials-images.forbesimg.com/imageserve/25d1399bdf56ecfab4f15f040e20fbe0/416x416.jpg?background=000000&cropX1=13&cropX2=744&cropY1=53&cropY2=785,Carl Cook,Healthcare , medical devices
3993,8.0,75.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=381&cropY2=2378,David Geffen,Media & Entertainment ," movies, record labels"
1803,8.0,67.0,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/561fab67e4b0ffa7afe5e19a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,Hui Wing Mau,Real Estate , real estate
3844,8.0,67.0,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a579ed2a7ea431690109bf9/416x416.jpg?background=000000&cropX1=583&cropX2=2566&cropY1=11&cropY2=1995,Walter Kwok,Real Estate , real estate
2288,8.0,87.0,Male,None,https://specials-images.forbesimg.com/imageserve/59d50e1f4bbe6f37dd9ff7dd/416x416.jpg?background=000000&cropX1=931&cropX2=2948&cropY1=485&cropY2=2501,George Soros,Finance and Investments , hedge funds
8786,7.9,87.0,None,None,https://specials-images.forbesimg.com/imageserve/57e5959f4bbe6f24d1f893d4/416x416.jpg?background=000000&cropX1=105&cropX2=617&cropY1=163&cropY2=675,"Edward Johnson, Iii.",Finance and Investments , money management
5841,7.9,75.0,Female,None,https://specials-images.forbesimg.com/imageserve/57e5959f4bbe6f24d1f893d4/416x416.jpg?background=000000&cropX1=105&cropX2=617&cropY1=163&cropY2=675,Massimiliana Landini Aleotti,Healthcare , pharmaceuticals
1324,7.8,77.0,Male,None,https://specials-images.forbesimg.com/imageserve/ed18bc09e156f93af21f12d3b3bc2ff2/416x416.jpg?background=000000&cropX1=118&cropX2=646&cropY1=171&cropY2=700,David Duffield,Technology , business software
9839,7.8,75.0,Male,USA,https://specials-images.forbesimg.com/imageserve/59d5896d4bbe6f37dda003ad/416x416.jpg?background=000000&cropX1=946&cropX2=3153&cropY1=655&cropY2=2864,George Kaiser,Energy ," oil & gas, banking"
6408,7.8,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8da742a7ea43169014055f/416x416.jpg?background=000000&cropX1=334&cropX2=3676&cropY1=277&cropY2=3616,Patrick Soon-Shiong,Healthcare , pharmaceuticals
1291,7.8,48.0,None,Hong Kong,https://specials-images.forbesimg.com/imageserve/561f080ce4b0ffa7afe5df56/416x416.jpg?background=000000&cropX1=108&cropX2=647&cropY1=82&cropY2=622,Zhou Qunfei,Technology , smartphone screens
8989,7.7,73.0,None,None,https://specials-images.forbesimg.com/imageserve/92331fc81f402d9b0b846234d7234989/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=73&cropY2=814,Nicky Oppenheimer,Metals & Mining , diamonds
5595,7.7,59.0,Male,None,https://specials-images.forbesimg.com/imageserve/3de45e9af16377721a274ce5a2d90cc9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=116&cropY2=860,Sun Piaoyang,Healthcare , pharmaceuticals
5412,7.7,54.0,Female,None,https://specials-images.forbesimg.com/imageserve/59e8b2be4bbe6f37dda0c173/416x416.jpg?background=000000&cropX1=600&cropX2=3651&cropY1=485&cropY2=3538,Wu Yajun,Real Estate , real estate
